2025-04-30 12:42:12,918 | main_1746013332_97848(id=97848) |   DEBUG | log.py:49 | get_logger | New logger successfully initialised at /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/.logs/main_1746013332_97848.log
2025-04-30 12:54:56,334 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/b000/GradCAM.
2025-04-30 12:54:56,335 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/b000/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:54:56,335 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/b000/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/b000/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:54:56,335 | main_1746013332_97848(id=97848) |    INFO | __init__.py:302 | get_explainer_object | Explainer GradCAM loaded.
2025-04-30 12:54:56,336 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:54:56,336 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:54:56,336 | main_1746013332_97848(id=97848) |   DEBUG | batch_evaluate.py:95 | generate_explanations | No existing explanation for batch 0 of class 9. Generating new ones.
2025-04-30 12:54:56,336 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:54:57,620 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/b000/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:54:57,621 | main_1746013332_97848(id=97848) |    INFO | batch_evaluate.py:424 | <module> | Evaluating generated explanations...
2025-04-30 12:54:57,622 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Correctness (via model_randomisation with kwargs={}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:54:57,638 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/randomised/GradCAM.
2025-04-30 12:54:57,638 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/randomised/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:54:57,639 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/randomised/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/randomised/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:54:57,639 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:54:57,639 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:54:57,639 | main_1746013332_97848(id=97848) |    INFO | __init__.py:300 | get_sub_explainer | No existing explanation found for provided samples (shape=torch.Size([32, 3, 224, 224])) in 'randomised' (a sub-explainer for Correctness). Generating a new one.
2025-04-30 12:54:57,639 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:54:57,782 | main_1746013332_97848(id=97848) | WARNING | __init__.py:167 | explanation | GradCAM Explanation contains 4 all 0 explanations at idx=[ 8  9 22 29].
2025-04-30 12:54:58,773 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/randomised/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:54:59,004 | main_1746013332_97848(id=97848) |    INFO | __init__.py:67 | __call__ | Generating similarity metrics for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:54:59,004 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:85 | l2_distance | Calculating L2 distance for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:54:59,015 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:129 | spearman_rank | Calculating Spearman rank for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:54:59,151 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:164 | top_m_intersection | Calculating Top-m intersection for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:54:59,153 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:185 | structural_similarity | Calculating structural similarity for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:54:59,207 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Correctness (via incremental_deletion with kwargs={'deletion_method': 'shuffle', 'iterations': 15, 'n_random_rankings': 5, 'random_seed': 42}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:55:07,171 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:55:09,864 | main_1746013332_97848(id=97848) |   DEBUG | correctness.py:155 | _incremental_deletion | Performing incremental deletion for 5 rounds of randomised deletions.
2025-04-30 12:55:17,947 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:55:28,311 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:55:38,500 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:55:48,159 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:55:57,862 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:56:00,340 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating OutputCompleteness (via deletion_check with kwargs={'deletion_method': 'shuffle', 'proportion': 0.2, 'n_random_rankings': 5, 'random_seed': 42}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:56:00,691 | main_1746013332_97848(id=97848) |   DEBUG | output_completeness.py:153 | delete_from_input | Repeating for randomised deletions.
2025-04-30 12:56:01,808 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for OutputCompleteness with batch size 32 for model ResNet50.
2025-04-30 12:56:02,671 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating OutputCompleteness (via preservation_check with kwargs={'deletion_method': 'shuffle', 'proportion': 0.2, 'n_random_rankings': 5, 'random_seed': 42}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:56:03,723 | main_1746013332_97848(id=97848) |   DEBUG | output_completeness.py:153 | delete_from_input | Repeating for randomised deletions.
2025-04-30 12:56:07,628 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for OutputCompleteness with batch size 32 for model ResNet50.
2025-04-30 12:56:08,499 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Continuity (via perturbation with kwargs={'degree': 0.15, 'random_seed': 42}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:56:08,531 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/perturbed/GradCAM.
2025-04-30 12:56:08,532 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/perturbed/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:56:08,532 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/perturbed/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/perturbed/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:56:08,532 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:56:08,532 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:56:08,532 | main_1746013332_97848(id=97848) |    INFO | __init__.py:300 | get_sub_explainer | No existing explanation found for provided samples (shape=torch.Size([32, 3, 224, 224])) in 'perturbed' (a sub-explainer for Continuity). Generating a new one.
2025-04-30 12:56:08,532 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:56:09,739 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/perturbed/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:56:09,740 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Continuity with batch size 32 for model ResNet50.
2025-04-30 12:56:09,979 | main_1746013332_97848(id=97848) |    INFO | continuity.py:95 | _perturbation | Perturbations changed the model's prediction for idxs=[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 22 23 24
 25 26 27 28 29 30] (n=30/32).
2025-04-30 12:56:10,285 | main_1746013332_97848(id=97848) | WARNING | batch_evaluate.py:466 | <module> | Model outputs changed on too many perturbed samples for class 9 meaning there are not enough samples for min_samples threshold (10). Skipping continuity evaluation for this class: using -inf values.
2025-04-30 12:56:10,285 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Contrastivity (via target_sensitivity with kwargs={}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:56:10,286 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Contrastivity with batch size 32 for model ResNet50.
2025-04-30 12:56:10,406 | main_1746013332_97848(id=97848) |    INFO | contrastivity.py:108 | _target_sensitivity | No existing adversarial images at /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/ResNet50_adversarial_examples.npz. Generating new ones via foolbox with batch size 32.
2025-04-30 12:56:20,880 | main_1746013332_97848(id=97848) |   DEBUG | contrastivity.py:169 | _target_sensitivity | Saved generated adversarial images to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/ResNet50_adversarial_examples.npz.
2025-04-30 12:56:20,880 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Contrastivity with batch size 32 for model ResNet50.
2025-04-30 12:56:21,047 | main_1746013332_97848(id=97848) |   DEBUG | contrastivity.py:173 | _target_sensitivity | 32 adversarial examples (og->adv): [9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9]->[1 1 1 0 1 2 1 5 2 8 0 2 0 8 2 2 1 1 2 2 2 1 1 2 1 2 0 0 1 0 2 0].
2025-04-30 12:56:21,049 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/adversarial/GradCAM.
2025-04-30 12:56:21,049 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/adversarial/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:56:21,049 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/adversarial/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/adversarial/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:56:21,049 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:56:21,049 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:56:21,050 | main_1746013332_97848(id=97848) |    INFO | __init__.py:300 | get_sub_explainer | No existing explanation found for provided samples (shape=torch.Size([32, 3, 224, 224])) in 'adversarial' (a sub-explainer for Contrastivity). Generating a new one.
2025-04-30 12:56:21,050 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:56:22,403 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c09/combined/adversarial/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:56:22,707 | main_1746013332_97848(id=97848) |    INFO | __init__.py:67 | __call__ | Generating similarity metrics for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:56:22,707 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:85 | l2_distance | Calculating L2 distance for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:56:22,718 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:129 | spearman_rank | Calculating Spearman rank for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:56:22,874 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:164 | top_m_intersection | Calculating Top-m intersection for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:56:22,876 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:185 | structural_similarity | Calculating structural similarity for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:56:22,927 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Compactness (via threshold with kwargs={'threshold': 0.5}) of GradCAM for ResNet50 (with store_full_data=False).
